Customer ID,Age,Age_BIN,Months as a Customer,Number of Products,RFM Score,Average Balance Feed Index,Number of Transactions,Personal Debt to Equity Ratio,Months Current Account,Number of Loan Accounts,Has Bad Payment Record,Members Within Household,Number of Call Center Contacts,Gender,Marital Status,Age Youngest Child,Number of Workers in Household,Percentage White Collar Workers,Household Debt to Equity Ratio,Income,Weeks Since Last Offer,Homeowner,Annual value,Accepted Home Equity Loan,Accepted Credit Card
76143,50,46-50,0,0,0,0,0,53,6,1,0,3,11,M,M,21,14,27,58,33859,22,F,100,T,F
76277,28,26-30,36,2,10.770657,304,0,30,31,0,0,1,11,M,S,0,18,18,63,10553,8,F,60,F,F
5695,26,26-30,12,1,0,179,19,26,8,0,0,5,10,M,S,0,15,31,52,42752,34,F,30,F,T
76265,32,31-35,36,0,0,0,0,40,26,2,0,1,11,F,M,13,8,33,57,38169,25,F,200,F,F
21699,26,26-30,48,2,0,189,20,26,38,0,0,3,9,M,S,0,15,31,52,42752,40,F,60,F,T
76224,60,56-60,36,0,0,0,1,49,26,0,0,3,8,F,S,18,16,28,54,57096,50,F,0,F,F
76504,31,31-35,36,0,0,0,3,23,6,0,0,4,11,F,S,0,7,27,64,38183,39,T,0,F,F
76499,64,61-65,48,5,10.272273,139,1,64,16,0,0,5,0,M,U,33,8,39,52,34049,27,T,150,F,F
76631,28,26-30,48,0,0,0,3,30,8,0,0,4,10,F,S,0,7,33,58,37673,1,T,0,F,F
76538,29,26-30,36,0,0,0,0,40,10,1,0,5,0,F,M,9,15,22,62,36783,26,T,100,F,F
76576,30,26-30,0,0,0,0,0,14,4,1,0,3,0,M,S,0,14,32,53,10396,32,F,100,F,F
76660,31,31-35,36,0,0,0,3,39,8,0,0,4,8,F,U,7,10,32,57,39562,19,F,0,F,F
76692,36,36-40,36,0,0,0,0,36,22,1,0,5,11,F,U,2,9,19,71,39496,39,F,100,T,F
77016,31,31-35,0,0,0,0,1,40,3,1,0,2,0,F,U,11,11,30,57,38995,19,F,100,F,F
76925,57,56-60,0,0,0,0,2,57,4,0,0,7,7,F,U,28,11,34,54,25760,49,F,0,F,F
76974,28,26-30,48,5,13.33497,35,0,40,15,0,0,5,0,M,S,11,9,58,31,38740,49,F,150,F,F
77185,30,26-30,0,0,0,0,2,38,2,0,0,3,11,M,M,7,15,14,69,36414,44,T,0,F,F
77203,65,61-65,0,0,0,0,0,41,5,1,0,2,10,F,M,11,15,22,62,73234,40,F,100,F,F
77419,63,61-65,36,27,16.798763,366,1,41,34,1,0,4,0,F,M,12,9,29,61,60479,18,F,910,F,F
77467,63,61-65,36,0,0,0,1,50,28,0,1,2,0,F,U,18,12,40,46,54050,25,F,0,F,F
77534,63,61-65,36,0,0,0,3,43,30,0,0,2,7,F,S,14,12,38,49,54667,30,F,0,F,F
77272,28,26-30,36,0,0,0,2,32,16,0,0,4,8,M,U,6,9,23,67,39761,2,F,0,F,F
77315,26,26-30,48,0,0,0,3,32,9,1,0,3,10,M,M,4,5,25,69,39299,30,F,100,F,F
77194,35,31-35,0,0,0,0,3,27,2,1,0,5,11,M,S,0,10,23,66,38120,45,F,100,T,F
77211,44,41-45,36,25,11.941323,408,3,44,21,1,0,3,0,F,U,13,9,47,43,56626,19,F,850,T,F
77259,43,41-45,36,0,0,0,1,43,5,0,0,4,9,F,S,16,8,42,48,81093,6,F,0,T,F
77426,39,36-40,36,6,13.320303,87,0,39,31,2,0,3,8,F,S,14,8,26,64,39363,15,T,380,T,F
66527,58,56-60,36,0,0,0,1,44,28,0,0,6,11,M,U,16,7,26,66,79614,31,F,0,F,F
66618,55,51-55,48,4,7.899,299,2,45,8,5,0,6,9,M,S,18,17,23,59,68186,46,F,620,F,F
66650,47,46-50,36,2,7.315667,149,2,46,23,4,0,6,0,F,M,18,15,35,48,55041,15,T,460,T,F
66727,39,36-40,36,0,0,0,1,39,23,0,0,4,0,F,M,6,14,12,72,39392,42,F,0,T,F
66834,39,36-40,36,2,8.73698,37,1,39,27,3,0,5,9,M,S,9,11,40,47,38449,22,T,360,T,F
66977,29,26-30,48,0,0,0,1,37,40,0,0,4,9,F,S,10,11,43,45,38693,7,F,0,F,F
67079,29,26-30,48,0,0,0,1,27,17,1,0,3,11,F,S,0,6,38,55,38574,25,F,100,F,F
67304,65,61-65,48,2,9.215667,249,3,41,37,1,0,5,10,F,M,10,2,20,77,46514,26,F,160,F,F
67379,31,31-35,36,2,9.349,349,2,24,30,2,0,3,9,M,S,0,12,29,58,36687,6,T,260,F,F
28181,26,26-30,0,0,0,0,24,26,6,1,0,6,0,M,S,0,10,23,66,31972,1,F,100,F,T
67654,57,56-60,0,0,0,0,2,46,4,1,0,2,0,M,U,17,17,36,46,61831,12,T,100,F,F
36001,26,26-30,36,3,8.465667,126,18,26,24,3,0,3,11,M,S,0,19,16,64,40494,18,F,390,F,T
67822,65,61-65,36,2,10.162333,329,0,22,7,2,0,5,8,F,S,0,9,65,25,38014,9,F,260,F,F
68263,65,61-65,0,3,0,0,0,47,3,1,0,5,8,M,M,12,14,37,48,58601,19,T,190,F,F
49925,26,26-30,0,0,8.261607,0,21,26,2,0,0,1,6,F,S,0,7,27,64,37502,22,F,0,F,T
45344,28,26-30,24,0,11.802333,0,22,25,16,1,0,1,9,M,S,0,14,32,53,24127,30,F,100,F,T
83174,54,51-55,36,0,0,0,3,45,31,1,0,5,8,M,U,14,15,33,51,62527,47,T,100,F,F
57292,32,31-35,12,0,0,0,21,25,7,3,0,1,6,F,S,0,10,37,52,17864,43,F,300,F,T
83352,28,26-30,48,0,0,0,3,40,10,1,0,1,11,F,M,12,9,29,61,37397,41,T,100,F,F
83263,27,26-30,48,0,0,0,0,33,37,1,0,5,10,M,M,6,12,38,49,38596,42,T,100,F,F
83447,29,26-30,36,0,0,0,2,29,32,1,0,2,10,F,S,0,10,29,59,39032,5,F,100,F,F
83485,26,26-30,48,2,7.932333,299,3,34,35,4,0,2,7,M,S,0,9,45,44,37212,2,F,460,F,F
86753,31,31-35,0,0,0,0,29,25,1,3,0,6,11,F,S,0,14,33,52,23679,52,F,300,F,T
39697,30,26-30,24,0,0,0,27,24,17,0,0,3,11,F,S,0,7,33,58,18180,12,T,0,F,T
83426,57,56-60,36,0,0,0,2,57,25,0,0,3,10,M,U,25,15,22,62,26379,22,F,0,F,F
83512,29,26-30,36,1,9.225667,59,1,24,21,3,0,1,6,M,S,0,14,47,38,39894,17,F,330,F,F
83954,30,26-30,0,0,0,0,0,21,4,0,0,4,0,M,S,0,18,18,63,39569,20,F,0,F,F
83846,62,61-65,48,0,0,0,3,62,5,4,0,6,8,M,U,35,18,12,68,31648,27,F,400,F,F
84033,38,36-40,36,0,0,0,1,30,25,0,0,3,0,M,U,2,13,41,44,36468,35,F,0,T,F
84058,79,76-80,0,0,0,0,0,79,6,0,0,4,11,M,U,48,11,10,77,24104,20,T,0,F,F
84124,30,26-30,0,0,0,0,0,18,3,0,0,6,11,F,S,0,7,43,49,36494,4,F,0,F,F
84011,62,61-65,48,0,0,0,2,47,19,1,0,2,0,F,M,18,14,44,40,49126,46,F,100,F,F
84185,30,26-30,36,0,0,0,0,38,19,0,0,6,8,F,S,4,12,29,57,37871,35,F,0,F,F
57086,30,26-30,36,0,0,0,22,24,23,0,0,6,6,F,S,0,7,27,64,19806,45,F,0,F,T
84179,53,51-55,48,0,0,0,0,53,36,0,0,4,0,M,U,26,16,27,56,33907,11,F,0,F,F
84346,53,51-55,36,0,0,0,1,53,28,1,0,4,9,M,U,22,7,32,60,32935,23,F,100,F,F
84288,26,26-30,36,0,0,0,2,32,31,0,0,6,8,M,S,0,4,30,64,37834,13,T,0,F,F
84438,54,51-55,36,0,0,0,1,44,28,4,0,4,7,M,S,13,7,39,52,67065,34,F,400,F,F
84463,51,51-55,48,2,10.432333,199,0,43,38,2,0,6,9,M,S,15,6,32,61,46315,29,F,260,F,F
84554,52,51-55,36,5,13.355617,89,0,52,24,0,0,5,11,F,S,19,16,16,67,33233,22,T,150,F,F
84573,32,31-35,36,0,0,0,2,40,25,0,0,2,0,M,S,12,13,21,64,37986,51,F,0,F,F
84590,64,61-65,0,1,0,0,0,49,6,2,0,5,8,M,U,16,16,51,32,54900,45,T,230,F,F
84637,57,56-60,0,0,0,0,1,42,4,0,0,6,9,M,U,14,11,43,45,76651,41,F,0,F,F
84724,29,26-30,0,7,0,0,2,40,6,0,0,6,10,F,S,11,6,37,56,38455,4,T,210,F,F
84908,57,56-60,36,2,11.099,299,0,49,14,1,0,2,10,M,S,18,11,31,56,66466,7,T,160,F,F
84745,28,26-30,48,1,8.122333,89,0,36,7,2,0,5,9,F,U,8,10,36,52,39991,8,T,230,F,F
84812,54,51-55,36,2,8.395667,29,1,47,9,1,0,3,11,F,U,18,6,27,66,47918,42,F,160,F,F
84806,31,31-35,48,5,10.465657,299,1,31,37,2,0,5,10,F,U,2,12,17,70,39377,33,F,350,T,F
84857,29,26-30,36,0,0,0,0,38,22,0,0,3,0,F,S,8,9,26,64,39681,7,T,0,F,F
63310,53,51-55,0,0,0,0,1,53,4,3,0,4,0,M,U,23,12,35,51,34406,40,F,300,F,F
63433,29,26-30,48,0,0,0,3,36,39,2,0,5,10,M,M,6,10,32,56,39374,26,F,200,F,F
63460,36,36-40,36,2,8.664323,131,3,36,23,0,0,6,10,M,U,5,12,25,61,37794,35,F,60,T,F
63474,55,51-55,48,5,9.744667,278,2,44,38,1,0,2,11,M,M,11,15,39,44,82162,10,F,250,F,F
69090,58,56-60,48,3,10.422333,189,1,43,13,3,0,4,10,M,U,14,11,30,57,53140,20,F,390,F,F
69183,32,31-35,0,1,0,0,2,40,3,1,0,6,6,M,M,12,14,37,48,39386,10,F,130,F,F
69283,53,51-55,48,0,0,0,2,53,22,0,0,5,0,F,S,26,9,31,59,31151,47,T,0,F,F
69299,51,51-55,48,0,0,0,3,51,15,3,0,4,10,M,U,21,9,28,61,31276,11,F,300,F,F
69435,54,51-55,36,0,0,0,1,54,12,0,0,2,9,F,M,23,9,32,57,33424,35,F,0,F,F
69542,31,31-35,36,1,7.925667,59,0,36,11,2,0,4,0,M,S,7,10,22,67,36626,18,T,230,F,F
69551,34,31-35,48,0,0,0,0,34,39,2,0,3,9,M,S,7,10,22,67,36507,40,F,200,T,F
69753,51,51-55,36,38,32.337605,905,0,41,27,3,0,4,8,F,U,8,12,35,52,48947,39,T,1440,F,F
69937,51,51-55,36,15,11.165667,399,1,51,17,4,0,2,10,F,M,20,11,28,60,34174,29,F,850,F,F
79807,30,26-30,48,1,8.866657,170,16,24,38,0,0,4,11,M,S,0,15,31,52,18680,17,F,30,F,T
84965,52,51-55,48,19,24.909006,543,0,52,21,0,0,7,8,M,S,26,8,31,59,34538,47,F,570,F,F
72346,51,51-55,36,28,33.706749,307,3,51,26,4,0,7,8,F,U,22,12,31,56,32251,15,T,1240,F,F
38453,33,31-35,36,0,9.42199,0,29,23,33,0,0,2,10,M,S,0,15,31,52,22791,41,F,0,F,T
85156,49,46-50,48,0,0,0,0,42,18,1,0,2,8,M,U,16,8,20,70,61068,31,F,100,F,F
90306,53,51-55,48,0,0,0,2,53,37,3,0,3,9,F,M,24,15,20,64,32000,32,F,300,F,F
72446,29,26-30,36,3,10.193323,60,3,35,24,2,0,3,10,M,S,6,14,33,52,38190,11,F,290,F,F
72547,30,26-30,36,4,12.09799,198,2,38,15,0,0,5,10,F,U,10,8,35,55,39894,10,T,120,F,F
72595,32,31-35,36,5,10.59494,95,3,39,33,0,0,5,11,F,U,11,13,33,52,37981,51,F,150,F,F
85285,79,76-80,36,2,9.150313,17,0,79,13,0,0,2,10,F,S,51,14,48,37,25325,13,F,60,F,F
85328,61,61-65,48,0,0,0,2,46,10,0,0,4,10,F,S,19,16,16,67,75277,13,T,0,F,F
85225,58,56-60,48,2,11.899,199,1,41,38,3,0,3,11,F,U,11,18,35,45,53747,19,F,360,F,F
85409,53,51-55,0,0,0,0,2,53,2,4,0,7,0,M,M,25,13,26,60,30340,51,T,400,F,F
85394,29,26-30,36,0,0,0,0,29,9,1,0,3,10,F,S,0,10,36,52,36455,9,F,100,F,F
85562,53,51-55,36,5,11.65148,252,2,42,15,0,0,5,11,F,U,10,8,35,55,79638,24,F,150,F,F
85459,44,41-45,36,28,21.624693,392,2,43,27,0,0,2,10,M,U,13,12,11,75,48325,3,F,840,F,F
85539,62,61-65,48,0,0,0,3,43,40,1,0,2,10,M,S,17,10,49,39,39744,45,T,100,F,F
73082,36,36-40,36,2,8.614823,82,1,36,29,0,0,4,11,M,S,7,13,18,67,37715,25,F,60,T,F
85655,31,31-35,48,0,0,0,2,34,40,2,0,3,8,M,M,7,8,35,55,39368,5,F,200,F,F
62232,27,26-30,36,0,0,0,20,23,27,1,0,2,10,M,S,0,10,23,66,19864,18,T,100,F,T
85837,61,61-65,36,6,9.909617,143,2,47,17,2,0,6,0,F,M,14,10,25,64,75528,25,F,380,F,F
85846,31,31-35,36,0,0,0,3,36,9,1,0,1,10,M,M,7,6,31,61,37171,5,T,100,F,F
73234,59,56-60,48,0,0,0,3,44,36,1,0,2,10,M,U,12,11,31,56,65055,34,T,100,F,F
42161,28,26-30,36,0,0,0,19,23,35,1,0,4,10,F,S,0,11,18,69,22909,38,F,100,F,T
85953,27,26-30,36,5,12.618607,452,0,23,8,0,0,2,10,M,S,0,4,30,64,38119,6,F,150,F,F
73384,56,56-60,36,0,0,0,3,44,27,1,0,5,9,F,M,12,9,29,61,54561,10,F,100,F,F
73482,29,26-30,36,0,0,0,2,28,12,1,0,2,10,F,U,1,9,26,63,39243,48,T,100,F,F
73532,30,26-30,48,0,0,0,3,37,7,4,0,4,10,F,U,6,8,35,56,37033,9,F,400,F,F
85958,54,51-55,36,24,19.21843,519,3,42,24,1,0,5,11,M,U,16,8,20,70,39896,28,T,820,F,F
86007,62,61-65,36,0,0,0,1,62,14,1,0,6,10,F,S,35,12,39,47,30213,27,F,100,F,F
86296,55,51-55,36,3,9.982333,149,1,28,24,0,0,5,7,M,S,0,18,18,63,62862,6,F,90,F,F
86398,57,56-60,0,0,0,0,3,57,6,0,0,2,10,M,S,26,8,31,59,20375,4,F,0,F,F
86489,58,56-60,36,0,0,0,0,44,33,0,0,6,11,F,M,15,11,23,64,44813,38,T,0,F,F
10844,28,26-30,0,0,8.315667,0,19,22,2,2,0,6,8,M,S,0,8,32,59,23998,3,F,200,F,T
86226,62,61-65,48,0,0,0,3,44,36,4,0,5,11,F,U,17,7,44,48,58620,46,F,400,F,F
86227,56,56-60,48,0,0,0,1,56,41,2,0,6,11,F,M,22,10,21,68,24091,1,F,200,F,F
73884,30,26-30,36,0,0,0,3,26,17,1,0,3,9,F,S,0,14,39,45,39839,3,T,100,F,F
73916,30,26-30,36,3,9.032333,199,2,38,27,0,0,1,8,M,M,9,9,17,73,37864,18,T,90,F,F
73982,35,31-35,36,0,0,0,2,25,11,0,0,4,6,M,S,0,15,31,52,38458,47,T,0,T,F
73983,49,46-50,36,0,0,0,3,41,23,1,0,1,10,F,M,7,11,25,63,59681,30,F,100,F,F
86580,28,26-30,0,0,0,0,3,30,4,0,0,3,11,M,U,2,13,41,44,39254,52,T,0,F,F
86707,26,26-30,36,0,0,0,1,34,29,3,0,4,11,M,M,4,11,37,51,38783,52,F,300,F,F
86378,30,26-30,36,4,9.58998,90,0,33,35,0,1,5,0,F,S,8,9,26,64,39167,27,F,120,F,F
86410,31,31-35,48,1,8.115667,249,3,32,20,2,0,4,9,F,M,1,15,49,35,39992,23,F,230,F,F
74234,29,26-30,36,0,0,0,2,35,29,0,0,2,9,F,U,3,7,27,65,38450,41,T,0,F,F
86891,57,56-60,48,0,0,0,0,57,6,2,0,2,11,F,S,30,12,57,30,23683,52,F,200,F,F
87000,26,26-30,36,0,0,0,1,32,21,3,0,4,10,M,S,0,19,55,24,39058,6,F,300,F,F
86695,28,26-30,36,0,0,0,3,29,9,2,0,1,9,M,S,0,10,44,44,38156,43,F,200,F,F
85046,59,56-60,36,0,0,0,0,45,25,1,0,3,8,F,U,18,6,27,66,60020,32,T,100,F,F
86760,31,31-35,0,1,0,0,2,32,5,0,0,6,0,M,S,0,15,31,52,38455,2,F,30,F,F
86828,28,26-30,48,3,10.442283,109,3,36,9,1,0,2,0,M,M,7,6,31,61,38581,9,F,190,F,F
85382,27,26-30,0,0,0,0,3,21,6,0,0,6,10,F,S,0,7,27,64,38881,35,T,0,F,F
85514,55,51-55,36,0,0,0,2,55,26,2,0,3,5,M,M,24,4,36,58,34966,10,F,200,F,F
51033,26,26-30,36,4,8.215667,269,27,22,28,0,0,3,0,F,S,0,7,27,64,24276,13,F,120,F,T
25408,29,26-30,24,3,0,112,26,21,19,0,0,1,11,M,S,0,18,18,63,24815,42,F,90,F,T
85684,31,31-35,36,0,0,0,1,33,25,0,0,1,6,M,U,4,10,20,69,38110,18,T,0,F,F
86002,57,56-60,36,6,10.296303,163,1,49,7,0,0,4,0,F,M,21,13,13,72,44510,39,F,180,F,F
86049,32,31-35,48,0,0,0,1,24,7,6,0,5,11,M,S,0,9,49,41,37804,23,T,600,F,F
46797,29,26-30,0,0,0,0,27,21,5,2,0,3,10,F,S,0,16,24,59,23442,33,F,200,F,T
86168,31,31-35,36,0,0,0,1,18,27,3,0,4,11,F,S,0,14,33,52,38983,31,T,300,F,F
53444,29,26-30,36,0,12.547283,0,24,20,27,4,0,1,10,M,S,0,9,45,44,10635,18,F,400,F,T
86350,60,56-60,48,0,0,0,2,27,39,0,0,1,0,M,S,0,18,18,63,62064,14,F,0,F,F
86634,53,51-55,48,0,0,0,3,53,39,2,0,3,11,M,M,26,13,32,53,32783,22,T,200,F,F
41992,28,26-30,24,2,0,169,16,19,14,0,0,4,11,M,S,0,4,30,64,10849,36,F,60,F,T
57960,51,51-55,48,4,9.183323,150,0,51,17,3,0,3,10,F,M,22,14,26,58,34094,35,F,420,F,F
74381,68,66-70,48,0,0,0,1,68,13,6,0,5,10,F,S,35,5,40,54,34165,7,T,600,F,F
88352,31,31-35,24,28,11.38198,519,19,19,14,1,0,5,8,M,S,0,16,26,56,10024,16,F,940,F,T
74433,31,31-35,36,2,11.43495,35,2,40,30,1,0,5,0,F,S,7,9,50,39,36839,29,F,160,F,F
74488,28,26-30,48,0,0,0,0,34,40,0,0,3,9,M,U,5,12,25,61,36467,6,F,0,F,F
74790,31,31-35,36,0,0,0,1,37,27,0,0,3,10,M,U,5,12,25,61,38879,44,F,0,F,F
74924,32,31-35,36,0,0,0,3,32,34,4,0,6,11,M,M,2,10,47,41,37683,11,T,400,T,F
75051,27,26-30,0,0,0,0,1,34,5,0,0,5,10,M,U,7,10,40,48,37375,47,F,0,F,F
75056,29,26-30,36,3,7.55999,60,1,33,17,1,0,1,9,M,S,0,14,32,53,37533,38,F,190,F,F
75081,42,41-45,36,0,0,0,0,81,12,1,0,2,10,M,U,52,11,35,52,65165,29,F,100,T,F
75160,26,26-30,36,5,10.639323,206,1,25,33,0,0,5,9,M,S,0,15,31,52,39258,7,T,150,F,F
75483,32,31-35,36,3,9.263,363,1,36,27,0,0,5,10,M,U,5,12,25,61,36420,25,F,90,F,F
75510,40,36-40,48,23,29.62879,429,2,49,39,1,0,3,10,F,M,16,10,36,53,59695,24,F,790,T,F
77693,28,26-30,36,2,8.398273,65,2,29,32,0,0,2,11,F,S,3,9,31,59,38201,32,F,60,F,F
87009,59,56-60,36,0,0,0,0,23,31,1,0,1,10,F,S,0,14,39,45,19352,8,F,100,F,F
77817,26,26-30,0,0,0,0,3,20,7,1,0,3,8,F,S,0,10,36,52,39859,16,F,100,F,F
78051,57,56-60,36,0,0,0,2,42,26,0,0,4,8,M,S,14,15,45,39,51434,21,F,0,F,F
77836,63,61-65,36,3,10.43498,35,2,46,28,0,0,3,11,F,S,20,10,25,64,57108,26,F,90,F,F
44639,34,31-35,36,0,19.399891,0,21,18,25,0,0,3,9,F,S,0,7,33,58,10757,50,F,0,T,T
78080,56,56-60,36,0,0,0,1,29,8,1,0,4,0,M,S,0,14,32,53,23433,26,T,100,F,F
74130,30,26-30,48,0,10.506657,0,18,18,36,1,0,2,11,F,S,0,14,39,45,12568,40,F,100,F,T
78122,64,61-65,36,2,11.13895,239,3,45,25,1,0,7,11,M,M,20,11,27,61,39229,17,F,160,F,F
78153,73,71-75,36,1,8.449,249,1,73,26,2,0,3,7,M,M,42,13,33,53,25805,48,F,230,F,F
78372,58,56-60,48,0,0,0,2,46,7,0,0,6,10,M,M,18,13,32,53,46815,28,F,0,F,F
60975,31,31-35,36,5,9.078,214,22,17,34,0,0,2,7,F,S,0,7,43,49,10302,40,F,150,F,T
78453,33,31-35,36,0,0,0,0,11,15,2,0,1,11,F,S,0,17,33,49,37124,51,T,200,F,F
78455,63,61-65,48,0,0,0,0,44,16,0,0,1,11,F,U,14,8,33,57,64198,31,F,0,F,F
78515,64,61-65,36,0,0,0,2,64,28,1,0,2,11,F,S,35,12,39,47,31760,22,F,100,F,F
78579,30,26-30,36,0,0,0,0,19,24,7,0,6,9,M,S,0,9,28,62,37642,49,F,700,F,F
78819,51,51-55,36,0,0,0,2,45,26,1,0,1,10,F,M,15,9,42,47,78257,11,T,100,F,F
78571,55,51-55,36,2,7.552333,119,2,27,19,1,0,6,8,F,M,3,11,21,66,61417,24,T,160,F,F
78946,58,56-60,48,0,0,0,2,18,13,1,0,6,11,F,S,0,14,39,45,78542,4,T,100,F,F
79010,56,56-60,36,0,0,0,1,43,27,2,0,3,7,F,U,15,9,34,56,78695,2,T,200,F,F
79026,39,36-40,0,0,0,0,1,30,4,1,0,6,7,F,S,0,10,36,52,38675,42,F,100,T,F
78841,62,61-65,36,3,13.235647,69,3,48,27,1,0,2,8,F,S,17,9,29,61,73430,20,F,190,F,F
78921,44,41-45,36,0,0,0,0,45,30,0,0,6,6,M,U,12,13,45,41,47654,22,T,0,F,F
79246,59,56-60,36,0,0,0,3,41,9,0,0,6,11,M,U,15,7,30,62,43436,11,F,0,F,F
79278,27,26-30,36,22,9.894657,528,1,29,30,2,0,4,10,F,S,0,9,47,42,38985,37,F,860,F,F
79450,27,26-30,36,0,0,0,2,32,24,3,0,3,10,M,M,1,12,35,51,38342,31,T,300,F,F
11565,31,31-35,48,0,0,0,20,16,35,1,0,3,11,M,S,0,16,26,56,12748,2,T,100,F,T
8175,29,26-30,36,0,0,0,25,16,24,1,0,5,8,F,S,0,11,18,69,10141,50,F,100,F,T
79125,40,36-40,48,5,10.382323,149,2,40,21,0,0,2,11,F,M,8,12,25,61,36453,33,F,150,T,F
79155,30,26-30,36,2,8.689,89,0,38,18,0,0,5,9,M,U,7,10,40,48,37693,43,T,60,F,F
79421,30,26-30,36,0,0,0,0,39,18,4,0,3,0,F,S,8,13,45,40,36813,21,F,400,F,F
79426,50,46-50,36,0,0,0,0,43,11,2,0,6,9,M,S,16,15,29,54,52633,46,F,200,F,F
79238,55,51-55,36,0,0,0,0,41,27,1,0,5,8,F,M,10,2,20,77,42515,23,F,100,F,F
79241,54,51-55,36,0,0,0,0,50,30,0,0,7,11,M,S,23,11,29,58,82051,33,F,0,F,F
79325,33,31-35,36,0,0,0,3,27,25,0,0,5,11,F,S,0,7,33,58,54607,17,T,0,F,F
79389,51,51-55,36,0,0,0,3,41,24,0,0,3,8,F,U,12,12,22,64,81487,30,F,0,F,F
95640,54,51-55,48,0,0,0,0,42,37,2,0,1,0,M,M,12,9,46,44,52960,31,F,200,F,F
95722,26,26-30,36,0,0,0,1,34,16,1,0,1,11,M,S,0,14,32,53,38914,2,T,100,F,F
79575,27,26-30,48,0,0,0,2,28,37,3,0,2,10,M,S,0,10,38,51,38096,16,F,300,F,F
95790,53,51-55,36,0,0,0,0,53,12,3,0,7,9,M,M,25,8,17,73,33761,46,F,300,F,F
96056,28,26-30,48,0,0,0,0,36,15,1,0,5,10,M,M,8,12,48,38,39912,2,F,100,F,F
96133,29,26-30,36,6,10.675647,109,3,38,28,1,0,5,11,M,U,11,15,21,62,37116,46,F,280,F,F
96176,45,41-45,48,0,0,0,3,25,37,0,0,5,10,M,S,0,15,31,52,17642,40,F,0,F,F
96274,61,61-65,36,0,0,0,0,61,25,0,0,4,8,M,U,30,6,38,54,32221,14,T,0,F,F
96599,52,51-55,36,0,0,0,3,43,21,2,0,4,9,M,M,11,13,36,50,82644,25,F,200,F,F
96719,51,51-55,48,0,0,0,1,22,37,0,0,2,9,M,S,0,4,30,64,58215,48,F,0,F,F
97262,27,26-30,36,2,9.486657,20,3,31,19,3,0,5,9,F,M,2,11,29,58,38183,38,F,360,F,F
97412,63,61-65,48,4,10.983313,150,2,47,35,1,0,1,10,F,U,15,15,28,55,75759,41,F,220,F,F
68390,32,31-35,36,0,0,0,3,18,12,0,0,5,8,M,S,0,15,31,52,39573,9,F,0,F,F
68892,56,56-60,36,15,21.729851,430,1,47,33,0,0,6,11,F,S,20,10,25,64,49133,48,F,450,F,F
68901,56,56-60,36,0,0,0,2,56,27,1,0,4,9,M,M,32,6,13,80,25582,34,T,100,F,F
49321,30,26-30,12,0,0,0,20,16,7,0,0,1,7,M,S,0,18,18,63,10202,8,T,0,T,T
68990,30,26-30,36,0,0,0,2,40,9,1,0,6,9,M,M,12,14,37,48,38405,23,T,100,F,F
79754,28,26-30,48,0,0,0,0,29,13,3,0,5,11,M,S,0,14,47,38,37562,47,T,300,F,F
79888,51,51-55,48,4,8.558,158,0,41,23,1,0,2,11,F,S,11,11,37,50,73722,3,F,220,F,F
79904,60,56-60,36,3,13.01798,218,3,41,7,2,0,2,8,M,S,11,13,15,71,60995,37,F,290,F,F
79922,29,26-30,36,0,0,0,2,22,17,0,0,6,11,F,S,0,7,33,58,37613,8,T,0,F,F
80265,60,56-60,36,2,11.806617,40,2,41,8,0,0,1,11,M,M,13,10,27,61,57340,15,F,60,F,F
80272,46,46-50,36,0,0,0,1,46,27,0,0,2,11,M,S,16,9,29,60,50316,13,F,0,T,F
80347,61,61-65,36,0,0,0,2,61,14,0,0,5,9,F,M,33,9,28,61,33680,2,F,0,F,F
80413,60,56-60,36,0,0,0,3,46,27,0,1,3,1,F,S,18,16,28,54,52972,15,F,0,F,F
80506,64,61-65,36,0,0,0,0,43,29,0,0,2,8,F,S,8,9,26,64,75442,34,F,0,F,F
80633,31,31-35,36,3,13.245657,79,0,22,30,2,0,4,0,M,S,0,14,53,31,38278,18,T,290,F,F
80683,57,56-60,0,0,0,0,3,43,6,2,0,4,0,M,M,15,14,24,60,47798,1,F,200,F,F
80817,30,26-30,48,2,11.035667,69,0,25,6,0,0,5,10,F,S,0,7,33,58,38226,6,F,60,F,F
80840,62,61-65,48,0,0,0,3,62,16,0,0,7,8,F,S,36,11,31,56,32750,31,F,0,F,F
97487,55,51-55,36,2,10.293323,60,2,43,17,0,0,1,9,F,S,16,8,42,48,82310,36,F,60,F,F
97651,56,56-60,48,0,0,0,0,56,22,1,0,6,8,M,M,21,14,27,58,20908,25,F,100,F,F
79584,29,26-30,0,9,0,0,1,34,4,3,0,4,10,M,M,1,12,35,51,39815,8,T,570,F,F
79649,38,36-40,0,0,0,0,0,26,4,0,0,4,8,F,S,0,7,33,58,38792,32,F,0,T,F
79650,30,26-30,36,1,11.539,239,3,21,27,2,0,6,8,M,S,0,14,29,55,39364,21,T,230,F,F
90329,44,41-45,36,0,0,0,3,30,34,0,0,4,8,M,S,0,15,31,52,42946,33,F,0,F,F
90402,30,26-30,48,5,8.525657,159,3,34,20,0,0,1,10,F,M,5,6,38,54,39998,27,F,150,F,F
90471,63,61-65,0,10,0,0,2,63,4,4,0,5,9,F,M,37,11,9,79,33055,41,T,700,F,F
90410,51,51-55,0,1,0,0,1,51,4,1,0,3,10,M,S,17,10,49,39,33194,13,T,130,F,F
